school,sex,age,address,taille_famille,parents_cohabitation,niveau_edu_mere,niveau_edu_pere,emploi_mere,emploi_pere,raison_choix_ecole,tuteur,traveltime,studytime,failures,soutien_edu_sup,soutien_fam_sup,cours_payant_sup,activities,frequente_maternelle,etu_superieur,internet,romantic,qualite_relation_fam,freetime,sorties_amis,conso_alcool_workday,conso_alcool_weekend,health,absences,G1,G2,G3,matiere
GP,F,18,U,GT3,True,college,lycee,other,services,reputation,father,1,4,0,False,True,False,True,True,True,True,True,4,5,5,1,3,2,10,16,16,16,Portugais
GP,F,18,U,LE3,True,primaire,primaire,other,other,home,mother,2,2,0,False,True,False,False,False,True,False,False,4,4,3,1,1,3,2,13,13,13,Portugais
GP,M,17,R,GT3,True,primaire,college,at_home,at_home,home,mother,1,2,0,False,True,False,True,False,True,False,True,3,5,2,2,2,1,2,16,17,18,Portugais
GP,F,18,U,GT3,True,college,primaire,other,other,home,mother,1,2,0,False,True,False,False,True,True,True,True,4,2,5,1,2,1,8,14,14,15,Portugais
GP,F,17,U,GT3,True,college,universite,at_home,health,reputation,mother,2,2,0,False,True,False,False,True,True,True,True,4,3,3,1,1,1,6,15,16,16,Portugais
GP,F,17,U,LE3,True,college,college,services,other,course,mother,2,2,0,True,True,False,False,True,True,True,True,4,4,4,2,3,5,6,12,12,12,Portugais
GP,F,18,R,GT3,False,lycee,college,other,services,home,mother,2,2,0,False,False,False,False,False,False,True,True,4,1,1,1,1,5,15,12,9,10,Portugais
GP,M,18,U,GT3,True,universite,universite,teacher,services,home,mother,2,1,0,False,False,False,True,True,True,True,False,3,2,4,1,4,3,6,11,12,12,Portugais
GP,F,18,U,GT3,True,universite,universite,health,health,reputation,father,1,2,1,True,True,False,True,True,True,True,True,2,4,4,1,1,4,2,14,12,13,Portugais
GP,F,17,U,GT3,True,college,college,other,services,reputation,father,3,3,0,False,True,False,False,True,True,True,True,4,2,3,1,1,1,8,13,15,15,Portugais
GP,F,19,R,GT3,True,lycee,college,services,services,reputation,father,1,2,1,True,True,False,False,True,False,True,False,3,3,3,4,3,3,0,9,8,10,Portugais
GP,M,18,U,LE3,True,universite,lycee,teacher,services,course,mother,2,1,0,False,False,False,True,True,True,True,False,4,2,3,1,2,1,0,10,10,10,Portugais
GP,M,18,U,GT3,True,primaire,college,at_home,other,home,other,2,1,0,False,False,False,False,False,False,True,False,3,4,4,2,4,4,10,10,10,11,Portugais
GP,M,17,U,LE3,False,universite,primaire,services,other,home,mother,2,1,0,False,False,False,True,True,True,True,True,4,5,4,2,4,5,22,11,11,10,Portugais
GP,M,17,U,LE3,False,lycee,college,teacher,services,home,mother,1,1,0,False,False,False,False,True,True,True,False,4,4,4,3,4,3,18,13,13,13,Portugais
GP,F,18,R,LE3,True,primaire,primaire,at_home,other,reputation,mother,2,4,0,False,True,False,True,True,True,False,False,5,2,2,1,1,3,2,17,17,18,Portugais
GP,F,18,U,GT3,True,primaire,primaire,other,other,home,mother,2,2,0,True,False,False,True,True,True,True,False,5,4,4,1,1,4,0,12,13,13,Portugais
GP,F,17,U,GT3,True,college,college,other,other,course,mother,1,2,0,False,True,False,False,False,True,True,False,5,4,5,1,2,5,12,12,12,14,Portugais
GP,F,18,U,GT3,True,college,primaire,other,other,reputation,mother,2,2,0,False,False,False,True,True,True,True,True,4,3,1,1,1,5,10,12,13,14,Portugais
GP,M,17,U,GT3,True,primaire,primaire,other,other,reputation,father,1,2,0,False,False,False,False,False,True,True,False,4,3,3,1,2,4,0,12,12,12,Portugais
GP,F,18,U,GT3,True,college,college,at_home,at_home,other,mother,1,3,0,False,True,False,False,True,True,True,False,4,3,3,1,2,2,0,18,18,18,Portugais
GP,F,17,U,GT3,True,primaire,primaire,services,teacher,reputation,mother,1,3,0,False,True,False,False,True,True,True,False,4,3,3,1,1,3,0,13,13,14,Portugais
GP,M,18,U,GT3,True,college,primaire,services,services,reputation,mother,1,3,0,False,False,False,True,True,True,True,False,4,2,4,1,3,2,0,14,15,15,Portugais
GP,M,18,U,LE3,False,universite,universite,teacher,teacher,reputation,mother,1,2,0,False,True,False,True,True,True,True,False,5,4,3,1,1,2,0,17,17,17,Portugais
GP,M,18,U,GT3,True,universite,college,teacher,other,home,mother,1,2,0,False,True,False,True,True,True,True,True,4,3,2,1,4,5,2,15,16,16,Portugais
GP,F,17,U,GT3,True,universite,lycee,health,services,reputation,mother,1,3,0,False,True,False,False,True,True,True,False,4,2,2,1,2,3,0,17,18,18,Portugais
GP,F,17,R,LE3,True,lycee,primaire,services,other,reputation,mother,2,4,0,False,True,False,False,True,True,False,False,3,1,2,1,1,3,0,18,19,19,Portugais
GP,M,18,R,LE3,True,lycee,college,services,other,reputation,mother,2,3,0,False,True,False,True,True,True,True,False,5,4,2,1,1,4,0,14,15,15,Portugais
GP,M,17,U,GT3,True,lycee,lycee,health,other,home,mother,1,1,0,False,True,False,False,True,True,True,False,4,4,3,1,3,5,0,14,15,15,Portugais
GP,F,19,U,GT3,True,universite,universite,health,other,reputation,other,2,2,0,False,True,False,True,True,True,True,False,2,3,4,2,3,2,2,14,13,13,Portugais
GP,F,18,U,LE3,True,universite,lycee,other,other,home,other,2,2,0,False,True,False,False,True,True,True,True,4,4,5,1,2,2,0,13,14,14,Portugais
GP,F,18,U,GT3,True,universite,lycee,other,other,reputation,father,1,4,0,False,True,False,False,True,True,True,False,4,3,3,1,1,3,0,16,17,17,Portugais
GP,M,18,U,LE3,True,universite,universite,teacher,teacher,home,mother,1,1,0,False,True,False,False,True,True,True,True,1,4,2,2,2,1,0,18,18,17,Portugais
GP,F,18,U,LE3,False,universite,universite,health,other,home,mother,1,2,0,False,True,True,False,True,True,True,True,4,2,4,1,1,4,0,14,15,15,Portugais
GP,M,17,U,LE3,True,universite,universite,other,teacher,home,father,2,1,0,False,False,False,False,True,True,True,False,4,1,1,2,2,5,0,12,13,13,Portugais
GP,F,17,R,GT3,True,universite,universite,services,services,reputation,mother,2,3,0,False,True,False,True,True,True,True,False,5,3,4,1,1,5,0,7,7,8,Portugais
GP,F,17,U,GT3,True,universite,college,other,other,reputation,mother,2,3,0,False,True,False,False,True,True,True,False,4,3,3,1,1,3,0,16,16,16,Portugais
GP,F,17,U,GT3,True,lycee,college,health,health,reputation,father,1,4,0,False,True,False,True,False,True,True,False,5,2,2,1,2,5,0,18,18,18,Portugais
GP,M,19,R,LE3,True,college,primaire,at_home,services,course,mother,2,3,1,False,False,False,True,True,True,True,True,4,3,1,1,1,5,0,9,10,11,Portugais
GP,M,20,U,GT3,False,lycee,college,services,other,course,other,1,1,2,False,False,False,True,True,True,False,False,5,5,3,1,1,5,0,14,15,15,Portugais
GP,M,19,R,GT3,True,lycee,lycee,other,services,reputation,father,1,2,0,False,False,False,True,True,True,False,True,4,5,3,1,2,5,0,10,10,11,Portugais
GP,F,18,U,GT3,True,primaire,universite,other,teacher,home,mother,1,2,0,True,True,False,False,False,True,False,True,3,4,4,1,2,5,2,10,10,11,Portugais
GP,F,18,U,GT3,True,college,primaire,services,other,course,mother,2,2,0,False,True,False,True,True,True,True,False,5,3,3,1,2,1,2,12,12,15,Portugais
GP,F,17,U,GT3,True,college,lycee,other,other,course,father,2,2,0,False,False,False,True,True,True,True,True,4,2,1,1,1,3,2,11,12,14,Portugais
GP,F,17,R,GT3,True,universite,universite,teacher,teacher,course,mother,1,1,0,False,False,False,True,True,True,True,False,4,4,4,1,1,5,2,15,16,17,Portugais
GP,F,18,U,GT3,True,universite,lycee,other,other,course,mother,1,3,0,False,True,False,True,True,True,True,True,4,3,4,1,1,5,2,14,15,17,Portugais
GP,F,18,U,LE3,True,universite,lycee,health,services,course,mother,2,1,0,False,True,False,False,True,True,True,False,3,2,4,1,4,1,8,12,12,15,Portugais
GP,F,17,R,GT3,True,lycee,universite,at_home,services,course,father,1,3,0,False,True,False,True,False,True,True,False,4,3,4,2,5,5,2,15,15,17,Portugais
GP,F,18,U,GT3,True,lycee,lycee,at_home,other,course,father,1,2,0,False,True,False,False,True,True,True,False,4,1,4,1,1,3,8,11,12,14,Portugais
GP,M,19,U,GT3,True,universite,college,health,other,course,mother,2,2,0,False,True,False,True,True,True,True,True,5,4,4,1,1,1,9,11,10,10,Portugais
GP,F,18,U,GT3,True,universite,universite,teacher,other,course,mother,1,2,0,False,True,False,False,True,True,True,False,4,4,4,3,3,5,0,12,11,13,Portugais
GP,F,18,U,GT3,True,lycee,universite,other,other,course,mother,1,1,0,False,True,False,True,True,True,True,True,5,4,4,1,1,1,4,11,12,14,Portugais
GP,F,17,U,GT3,True,universite,universite,health,health,course,mother,1,1,0,False,False,False,True,True,True,True,False,5,3,4,1,2,5,2,14,15,17,Portugais
GP,F,17,U,GT3,False,universite,lycee,services,services,course,mother,1,2,0,False,True,False,False,True,True,True,True,5,2,2,1,2,5,14,15,14,17,Portugais
GP,F,17,U,LE3,False,lycee,lycee,services,other,home,mother,1,2,0,True,True,False,False,True,True,True,False,5,3,3,1,1,5,0,12,12,13,Portugais
GP,F,17,U,LE3,True,college,primaire,other,other,home,father,1,2,0,False,False,False,True,True,True,True,False,4,2,3,2,2,2,2,11,12,14,Portugais
GP,M,18,U,LE3,True,universite,universite,other,other,reputation,father,1,1,0,False,True,False,False,True,True,True,False,4,2,5,3,4,5,2,8,9,11,Portugais
GP,F,19,U,GT3,True,primaire,primaire,other,other,course,other,3,3,0,False,False,False,True,True,False,False,True,1,5,5,4,3,5,12,10,10,11,Portugais
GP,F,19,U,LE3,False,primaire,primaire,other,other,course,other,3,2,2,False,True,False,False,False,True,True,True,5,3,4,1,1,4,2,8,8,9,Portugais
GP,F,18,U,GT3,True,college,college,other,other,course,mother,1,1,0,False,True,False,True,True,True,True,True,4,3,5,2,4,5,2,10,10,10,Portugais
GP,F,17,U,GT3,True,college,college,other,other,course,mother,1,2,0,False,True,False,False,True,True,False,True,4,2,2,1,1,3,4,14,13,13,Portugais
GP,F,17,R,LE3,True,college,college,services,services,course,mother,1,3,0,False,True,False,True,True,True,True,False,3,3,2,2,2,3,0,11,11,10,Portugais
GP,F,17,U,GT3,True,lycee,primaire,services,services,course,father,1,3,0,False,True,False,False,False,True,True,False,3,4,3,2,3,5,0,17,18,17,Portugais
GP,F,17,U,LE3,True,aucun,college,at_home,at_home,home,father,2,3,0,False,False,False,False,True,True,True,False,3,3,3,2,3,2,0,14,14,15,Portugais
GP,F,18,U,GT3,True,primaire,primaire,other,other,home,mother,2,3,0,False,False,False,True,True,True,True,False,4,5,5,1,2,2,0,14,14,14,Portugais
GP,M,18,U,GT3,True,universite,universite,other,other,course,mother,1,3,0,False,False,False,True,True,True,True,False,4,3,3,2,2,3,0,13,14,13,Portugais
GP,M,17,U,GT3,True,lycee,lycee,other,services,reputation,mother,1,1,0,False,False,False,True,False,True,True,False,4,3,5,3,5,5,0,17,18,17,Portugais
GP,M,17,R,GT3,True,college,college,services,other,course,mother,4,1,0,False,True,False,False,True,True,True,False,4,4,5,5,5,4,2,11,10,10,Portugais
GP,F,17,U,GT3,True,universite,universite,teacher,services,course,mother,1,3,0,False,True,False,True,True,True,True,False,5,4,4,1,3,4,0,13,12,13,Portugais
GP,F,17,U,GT3,True,universite,universite,teacher,teacher,course,mother,2,3,0,False,True,False,False,False,True,True,True,4,3,3,1,2,4,4,15,14,15,Portugais
GP,F,17,U,GT3,True,lycee,lycee,at_home,other,course,mother,1,1,0,False,True,True,True,True,True,True,False,4,2,5,2,5,5,2,11,12,11,Portugais
GP,M,18,U,LE3,True,college,college,other,other,course,mother,1,4,0,False,True,True,True,True,True,True,False,4,5,5,2,4,5,0,11,11,12,Portugais
GP,M,19,R,GT3,True,lycee,college,at_home,services,home,other,1,1,0,False,True,False,False,False,True,False,True,5,3,4,2,2,5,0,11,10,10,Portugais
GP,F,18,U,GT3,True,college,college,at_home,other,course,mother,4,2,0,False,False,False,True,True,True,False,True,4,2,5,1,1,2,2,10,9,10,Portugais
GP,F,17,R,GT3,True,college,universite,at_home,other,course,father,1,3,0,False,True,False,False,True,True,True,True,4,4,3,1,1,5,0,15,15,15,Portugais
GP,M,18,U,GT3,True,college,college,other,other,reputation,mother,1,1,0,False,False,False,False,False,True,True,False,5,4,2,1,2,5,6,15,14,15,Portugais
GP,F,18,U,GT3,True,lycee,lycee,services,services,home,mother,1,2,0,False,False,False,True,True,True,True,False,5,3,4,1,1,4,8,10,11,12,Portugais
GP,F,18,U,LE3,True,college,college,other,other,home,other,1,2,0,False,False,False,True,False,True,True,True,4,3,3,1,1,2,0,10,9,12,Portugais
GP,F,18,R,GT3,True,college,college,at_home,other,course,mother,2,4,0,False,False,False,True,True,True,False,False,4,4,4,1,1,4,6,14,13,14,Portugais
GP,F,17,U,GT3,True,lycee,universite,services,other,course,mother,1,3,0,False,False,False,False,True,True,True,False,4,4,5,1,3,5,8,11,13,14,Portugais
GP,F,17,U,GT3,True,lycee,college,other,other,home,mother,1,2,0,False,True,False,False,True,True,True,True,4,3,2,2,3,2,0,12,13,15,Portugais
GP,F,18,U,LE3,True,lycee,lycee,services,services,home,mother,1,4,0,False,True,False,False,True,True,True,False,5,3,3,1,1,1,4,14,14,15,Portugais
GP,F,17,R,GT3,False,lycee,college,other,other,home,mother,1,2,0,False,True,False,False,True,True,True,False,4,3,3,2,3,2,0,14,14,16,Portugais
GP,M,18,U,GT3,True,universite,universite,teacher,services,home,father,1,2,0,False,True,False,True,True,True,True,False,4,3,3,2,2,2,0,12,12,13,Portugais
GP,M,18,U,LE3,True,lycee,universite,services,other,home,mother,1,2,0,False,False,False,True,True,True,True,True,4,3,3,1,3,5,6,16,16,17,Portugais
GP,F,17,U,GT3,False,college,college,at_home,at_home,home,father,1,2,0,False,True,False,False,True,True,True,True,3,3,1,1,2,4,18,10,12,14,Portugais
GP,F,18,U,GT3,True,college,lycee,at_home,other,course,mother,1,3,0,False,True,False,False,True,True,True,False,4,3,3,1,2,3,0,11,12,14,Portugais
GP,F,18,U,GT3,True,lycee,college,other,services,other,mother,1,3,0,False,False,False,False,True,True,True,True,5,4,3,2,3,1,4,14,16,17,Portugais
GP,M,18,R,GT3,True,universite,lycee,teacher,services,course,mother,1,3,0,False,False,False,False,True,True,True,True,5,3,2,1,2,4,4,15,14,17,Portugais
GP,M,18,U,GT3,True,universite,lycee,teacher,other,course,mother,1,3,0,False,True,False,False,True,True,True,True,5,4,5,2,3,5,0,14,13,14,Portugais
GP,F,17,U,GT3,True,universite,lycee,health,other,reputation,mother,1,3,0,False,True,False,True,True,True,True,True,4,4,3,1,3,4,0,11,12,13,Portugais
GP,F,17,U,GT3,True,college,primaire,services,other,course,mother,2,2,0,False,True,False,True,True,True,True,True,4,3,4,2,2,1,10,12,15,15,Portugais
GP,F,17,U,GT3,True,college,primaire,services,other,reputation,mother,1,2,0,False,True,False,True,True,True,True,False,4,3,5,2,4,4,4,12,16,16,Portugais
GP,F,19,U,LE3,False,college,lycee,at_home,other,home,other,2,1,1,False,False,False,False,True,False,True,False,2,2,3,3,4,5,16,10,11,11,Portugais
GP,F,17,U,GT3,True,lycee,primaire,other,at_home,home,mother,1,1,1,False,True,True,False,True,True,True,True,4,1,2,1,1,3,6,10,13,13,Portugais
GP,F,21,U,LE3,True,universite,universite,other,other,reputation,other,1,3,2,False,False,True,True,True,True,True,False,3,3,2,1,1,5,0,9,12,12,Portugais
GP,M,18,U,LE3,True,college,college,services,services,reputation,mother,1,2,0,False,True,False,True,False,False,True,False,4,4,4,1,3,3,11,9,11,12,Portugais
GP,M,18,U,LE3,False,lycee,universite,other,other,reputation,other,1,2,0,False,False,False,True,True,True,True,True,4,3,5,1,4,2,9,13,14,15,Portugais
GP,F,17,U,GT3,True,college,college,services,services,reputation,mother,1,2,0,False,True,False,True,True,True,True,False,4,3,4,1,3,4,0,13,17,17,Portugais
GP,M,17,U,LE3,False,universite,universite,health,other,reputation,mother,1,3,0,False,True,False,False,True,True,True,False,4,4,2,1,2,4,2,12,15,15,Portugais
GP,F,18,U,LE3,True,universite,college,teacher,other,course,mother,1,2,0,False,True,False,True,True,True,True,False,4,2,2,1,1,3,0,14,17,17,Portugais
GP,M,21,R,LE3,True,primaire,primaire,at_home,other,course,other,2,2,2,False,True,False,True,True,False,True,True,5,3,3,5,2,4,21,9,10,10,Portugais
GP,F,20,R,GT3,True,primaire,primaire,other,other,reputation,other,2,3,0,False,False,False,False,True,True,True,True,3,2,2,1,3,3,8,11,15,15,Portugais
GP,F,19,U,GT3,True,universite,universite,teacher,other,home,other,1,1,1,False,True,False,False,True,True,True,True,3,2,5,4,4,5,5,9,10,11,Portugais
GP,M,17,U,LE3,False,lycee,college,other,other,reputation,mother,1,2,0,False,True,False,False,True,True,True,False,4,4,4,1,2,5,10,16,18,18,Portugais
GP,F,18,U,GT3,True,lycee,college,at_home,other,reputation,father,1,3,0,False,True,False,False,True,True,True,True,4,3,4,1,2,2,5,14,17,17,Portugais
GP,M,18,R,GT3,True,college,lycee,other,services,reputation,father,1,1,0,False,False,False,False,True,True,True,False,3,1,3,4,5,4,13,13,14,14,Portugais
GP,M,19,U,GT3,True,college,primaire,other,other,reputation,mother,1,1,0,False,False,False,False,True,True,True,False,5,3,4,1,4,4,10,7,11,11,Portugais
GP,F,18,U,LE3,False,college,college,services,other,reputation,mother,2,2,0,False,True,False,False,True,True,True,False,4,1,4,1,3,4,10,14,17,17,Portugais
GP,F,20,U,GT3,True,primaire,aucun,other,other,reputation,mother,2,1,1,True,False,False,False,True,True,True,True,5,3,1,1,1,5,5,8,10,10,Portugais
GP,F,18,U,GT3,True,lycee,college,services,other,home,mother,1,2,0,False,True,False,True,False,True,True,True,3,1,2,1,2,1,4,10,13,13,Portugais
MS,F,16,U,GT3,True,primaire,lycee,at_home,other,other,father,2,1,0,False,True,False,False,True,False,True,True,4,3,3,1,3,5,11,10,11,11,Portugais
MS,F,16,R,GT3,True,college,college,other,other,course,mother,2,2,0,False,True,False,True,True,True,True,False,4,4,4,1,1,5,0,12,12,12,Portugais
MS,F,15,R,GT3,True,primaire,primaire,at_home,services,other,mother,1,1,1,False,True,False,False,True,True,False,True,4,1,3,1,1,2,6,10,10,10,Portugais
MS,F,15,R,GT3,True,lycee,lycee,at_home,other,course,mother,2,1,0,False,True,False,False,True,True,True,False,5,4,4,2,3,5,4,10,10,11,Portugais
MS,F,16,R,GT3,True,college,lycee,at_home,services,course,mother,2,2,0,False,False,False,False,True,True,False,False,4,5,2,1,2,5,0,16,17,17,Portugais
MS,F,15,R,LE3,True,college,primaire,at_home,other,home,mother,2,1,0,False,False,False,False,True,False,False,False,1,3,4,1,1,1,0,6,8,9,Portugais
MS,M,16,R,LE3,False,universite,universite,at_home,other,home,mother,1,2,0,False,True,False,False,True,True,False,False,5,3,2,1,3,2,5,10,11,11,Portugais
MS,M,16,U,GT3,False,primaire,college,other,other,other,mother,1,3,0,True,False,False,False,True,True,True,False,4,4,3,1,1,5,0,10,11,11,Portugais
MS,F,17,R,GT3,True,lycee,college,at_home,other,course,father,1,2,1,False,False,False,False,True,True,False,True,4,5,4,1,2,5,0,10,10,10,Portugais
MS,F,17,R,GT3,True,primaire,primaire,other,other,other,father,1,1,1,False,True,False,False,False,False,True,False,5,4,4,2,2,5,0,6,6,7,Portugais
MS,F,15,R,GT3,True,universite,universite,teacher,other,course,mother,2,1,0,False,False,False,False,True,True,True,True,1,5,1,3,5,5,0,13,14,14,Portugais
MS,F,16,U,LE3,False,college,college,at_home,other,reputation,mother,2,4,0,False,False,False,True,False,False,False,True,1,2,1,1,1,1,4,10,9,11,Portugais
MS,F,15,R,LE3,True,primaire,primaire,at_home,services,reputation,father,2,2,0,False,True,False,False,True,True,True,False,5,4,3,1,2,4,0,10,10,10,Portugais
MS,F,15,R,LE3,True,primaire,primaire,other,services,course,mother,2,1,1,False,True,False,False,True,True,True,True,4,4,3,1,2,2,4,6,7,8,Portugais
MS,F,16,R,GT3,True,aucun,college,other,other,other,mother,2,1,0,False,True,False,True,True,True,False,False,3,2,3,1,2,2,0,12,11,12,Portugais
MS,F,17,R,GT3,True,college,lycee,other,other,course,mother,2,1,0,False,True,False,False,True,True,True,False,5,5,5,1,3,3,2,10,11,12,Portugais
MS,F,15,R,GT3,True,lycee,lycee,other,services,course,father,2,1,0,False,False,False,False,False,True,True,False,4,1,3,1,1,4,0,14,16,16,Portugais
MS,M,16,U,GT3,True,primaire,primaire,at_home,services,home,mother,2,2,0,False,True,False,True,True,True,False,True,5,4,5,4,5,3,0,7,0,0,Portugais
MS,M,17,U,GT3,True,primaire,primaire,other,other,home,mother,1,2,0,False,False,True,False,False,True,True,False,4,4,3,2,4,5,4,8,9,9,Portugais
MS,M,15,R,LE3,True,universite,primaire,health,services,reputation,father,1,2,0,False,True,False,True,True,True,True,False,5,3,4,1,2,2,0,12,13,14,Portugais
MS,M,15,R,LE3,True,universite,primaire,health,services,reputation,father,1,2,0,False,True,False,True,True,True,True,False,5,3,4,1,2,2,7,7,9,8,Portugais
MS,M,16,R,GT3,True,lycee,universite,other,health,other,mother,3,2,0,False,False,False,False,False,True,False,False,3,4,5,1,2,5,4,9,10,11,Portugais
MS,M,15,R,GT3,True,primaire,primaire,other,other,course,mother,4,2,0,False,True,False,True,True,True,False,True,5,4,5,2,4,4,8,7,9,9,Portugais
MS,M,15,U,LE3,True,lycee,lycee,at_home,at_home,reputation,father,1,2,0,False,True,False,True,True,True,True,False,5,3,3,1,1,5,0,11,11,11,Portugais
MS,M,17,R,GT3,True,college,primaire,other,other,other,mother,3,1,0,False,False,False,True,True,False,False,True,5,5,5,5,5,3,8,8,10,9,Portugais
MS,F,16,R,GT3,True,universite,universite,teacher,teacher,course,mother,2,3,0,False,False,False,True,True,True,True,True,4,2,2,1,1,4,6,16,16,17,Portugais
MS,F,15,R,GT3,True,primaire,college,other,services,course,mother,2,1,0,False,False,False,False,True,True,False,False,5,1,2,1,1,1,3,11,13,13,Portugais
MS,F,16,R,GT3,True,college,lycee,other,services,course,mother,3,2,0,False,True,False,False,True,True,True,False,4,5,4,1,2,1,2,15,15,15,Portugais
MS,M,16,R,GT3,True,primaire,college,other,other,course,father,2,2,0,False,False,False,False,True,True,False,False,4,3,3,1,1,5,0,10,11,11,Portugais
MS,F,16,R,GT3,True,college,college,other,other,course,mother,3,2,0,False,True,False,False,True,True,True,False,4,4,5,1,1,4,4,9,10,11,Portugais
MS,F,16,U,GT3,True,primaire,college,other,services,course,mother,1,3,1,False,True,False,False,True,True,False,False,1,3,2,1,2,4,0,10,8,8,Portugais
MS,F,16,U,GT3,True,primaire,college,other,services,course,mother,1,3,1,False,True,False,False,True,True,False,False,1,3,2,1,2,4,3,9,8,8,Portugais
MS,F,15,U,GT3,True,college,primaire,at_home,other,home,mother,1,2,0,True,True,False,False,False,True,True,False,4,4,2,3,3,2,0,9,10,9,Portugais
MS,F,16,U,GT3,True,primaire,primaire,at_home,other,course,father,1,2,0,False,True,False,False,False,True,False,True,5,4,3,2,1,2,0,13,14,15,Portugais
MS,M,17,R,LE3,True,primaire,college,at_home,services,reputation,mother,1,1,0,False,True,False,True,True,True,True,False,5,5,5,5,5,3,4,10,11,11,Portugais
MS,F,16,R,GT3,True,primaire,primaire,other,other,home,father,4,4,0,False,True,False,False,False,True,True,False,4,3,2,1,1,1,0,13,10,13,Portugais
MS,F,16,R,GT3,True,primaire,primaire,at_home,other,other,father,4,3,0,True,True,False,False,True,True,False,False,4,4,3,1,1,5,2,10,9,10,Portugais
MS,F,15,R,GT3,True,primaire,primaire,at_home,other,home,father,2,2,0,False,True,False,True,True,True,True,False,4,3,3,1,1,2,1,11,10,11,Portugais
MS,F,16,R,GT3,True,primaire,primaire,at_home,other,other,mother,2,1,0,False,False,False,True,True,True,True,True,4,2,2,4,3,2,0,13,12,14,Portugais
MS,F,15,R,GT3,True,primaire,primaire,at_home,at_home,course,father,3,2,0,False,True,False,False,True,True,False,False,4,2,1,1,2,2,0,13,14,14,Portugais
MS,F,15,R,LE3,True,college,college,other,other,other,father,1,3,0,True,True,False,False,True,True,False,False,4,4,3,2,2,5,2,14,11,12,Portugais
MS,M,16,R,GT3,True,primaire,primaire,at_home,other,other,father,2,1,0,False,False,False,True,True,True,False,False,3,4,4,3,4,5,6,11,11,11,Portugais
MS,F,18,U,GT3,True,primaire,college,other,other,course,father,1,2,1,False,True,False,True,True,True,True,True,3,4,4,2,3,5,9,9,8,8,Portugais
MS,M,15,U,GT3,True,lycee,primaire,other,services,home,mother,2,1,0,False,True,False,False,True,True,False,False,3,2,3,1,3,4,0,10,9,11,Portugais
MS,F,16,R,GT3,True,college,college,other,services,course,father,3,2,0,False,True,False,True,True,True,True,False,5,3,4,1,1,2,1,14,13,14,Portugais
MS,M,15,U,GT3,True,college,college,health,other,reputation,mother,3,1,0,False,False,False,False,True,True,False,False,4,3,3,1,2,4,1,13,12,13,Portugais
MS,M,16,U,GT3,True,universite,universite,other,teacher,course,father,1,2,0,False,True,False,True,True,True,False,True,4,3,1,1,1,3,0,13,12,13,Portugais
MS,F,15,R,GT3,True,lycee,lycee,services,other,reputation,mother,1,2,0,False,True,False,False,True,True,True,True,4,5,4,1,1,1,4,13,12,12,Portugais
MS,F,16,R,GT3,True,college,college,at_home,other,course,mother,2,2,1,False,True,False,True,False,True,False,False,4,4,4,2,3,5,2,12,11,12,Portugais
MS,F,16,R,LE3,True,college,college,other,other,home,father,3,1,0,False,True,False,True,True,True,False,True,4,3,2,1,1,4,0,14,14,16,Portugais
MS,M,16,U,LE3,True,college,primaire,at_home,services,course,mother,2,1,0,False,True,False,True,True,True,True,False,2,4,3,2,3,4,4,10,8,10,Portugais
MS,M,15,R,LE3,True,primaire,lycee,at_home,other,reputation,father,3,1,0,False,True,False,True,True,True,True,False,4,2,4,3,5,3,2,10,11,11,Portugais
MS,F,15,U,GT3,True,college,college,other,services,course,mother,2,3,0,False,True,False,True,True,True,False,False,5,3,2,1,1,4,0,12,13,14,Portugais
MS,F,16,R,LE3,True,college,primaire,other,other,home,mother,1,1,0,False,True,False,False,True,True,True,True,5,4,3,1,1,5,2,10,8,8,Portugais
MS,M,15,U,GT3,True,lycee,lycee,services,services,course,father,2,1,0,False,True,False,True,False,True,True,False,4,3,3,2,4,3,11,12,10,11,Portugais
MS,F,16,R,GT3,True,primaire,primaire,at_home,other,course,father,2,2,3,True,True,False,False,True,True,False,False,3,4,3,1,1,1,0,7,7,8,Portugais
MS,F,17,U,GT3,True,college,college,other,at_home,course,mother,1,1,0,False,True,False,True,True,False,False,False,4,5,3,1,1,5,4,9,9,10,Portugais
MS,F,19,U,GT3,True,college,lycee,at_home,services,course,other,1,1,1,False,False,False,False,True,False,True,True,4,4,4,1,1,2,0,9,9,10,Portugais
MS,F,17,R,GT3,True,college,primaire,at_home,other,course,mother,3,1,0,False,True,False,True,True,False,False,True,5,5,3,1,1,3,2,9,10,11,Portugais
MS,F,15,R,LE3,True,primaire,primaire,at_home,other,course,mother,2,1,0,False,True,False,False,True,False,False,True,5,2,1,1,3,4,0,9,10,9,Portugais
MS,F,16,R,GT3,True,college,college,other,other,course,father,3,2,0,False,True,False,False,True,False,True,False,3,4,5,1,2,1,1,9,10,11,Portugais
MS,F,16,U,LE3,False,college,college,other,other,home,mother,1,1,0,False,True,False,False,True,False,False,False,4,3,4,1,2,1,6,7,7,8,Portugais
MS,F,17,R,GT3,True,college,college,at_home,other,course,mother,2,2,0,False,True,False,False,True,True,True,False,4,3,5,1,2,4,0,11,10,11,Portugais
MS,F,16,U,GT3,True,college,college,other,services,course,father,1,1,1,False,True,True,True,False,True,True,False,4,4,3,1,4,3,1,9,10,10,Portugais
MS,F,18,R,LE3,False,lycee,college,other,other,course,other,2,3,2,False,True,False,False,False,False,False,True,3,3,2,1,1,2,6,7,9,10,Portugais
